RBD,NOM_RBD,NOM_COM_RBD,lon,lat,REGION,COD_REGION
417,COLEGIO BUEN PASTOR,COPIAPO,-70.3281468,-27.3711584,Atacama,3
418,ESCUELA ISABEL PENA MORALES,COPIAPO,-70.3077419,-27.3839355,Atacama,3
419,ESCUELA HERNAN MARQUEZ HUERTA,COPIAPO,-70.2729968,-27.4131282,Atacama,3
420,LICEO FERNANDO ARIZTï¿½A RUIZ,COPIAPO,-70.2696009,-27.4063753,Atacama,3
421,ESCUELA BRUNO ZAVALA FREDES,COPIAPO,-70.3194885,-27.3820247,Atacama,3
423,ESCUELA SAN PEDRO,COPIAPO,-70.3152481,-27.3676952,Atacama,3
427,ESCUELA LUIS CRUZ MARTINEZ,COPIAPO,-70.2984978,-27.3932187,Atacama,3
429,LICEO CATOLICO ATACAMA,COPIAPO,-70.3380086,-27.3679983,Atacama,3
430,LICEO POLITECNICO BELEN,COPIAPO,-70.333389,-27.3615107,Atacama,3
431,LICEO SAGRADO CORAZON,COPIAPO,-70.3378736,-27.3665249,Atacama,3
433,COLEGIO ADVENTISTA DE COPIAPO,COPIAPO,-70.3270475,-27.3696876,Atacama,3
434,ESCUELA SAN VICENTE DE PAUL,COPIAPO,-70.3147562,-27.3671394,Atacama,3
437,ESCUELA TECNICO PROFESIONAL,COPIAPO,-70.345781,-27.362421,Atacama,3
438,LICEO MANUEL BLANCO ENCALADA,CALDERA,-70.8259307,-27.0728445,Atacama,3
439,ESCUELA TOTORAL,COPIAPO,-70.3243417,-27.3616489,Atacama,3
440,COLEGIO PARROQUIAL PADRE NEGRO,CALDERA,-70.8104955,-27.0691973,Atacama,3
441,ESCUELA DE CONCENTRACION,TIERRA AMARILLA,-70.265616,-27.47971,Atacama,3
442,ESCUELA VICTOR MANUEL SANCHEZ CABANAS,TIERRA AMARILLA,-70.265616,-27.47971,Atacama,3
444,ESCUELA LUIS URIBE ORREGO,TIERRA AMARILLA,-70.264992,-27.4918654,Atacama,3
445,ESCUELA PAUL HARRIS,TIERRA AMARILLA,-70.2649623,-27.503125,Atacama,3
446,ESCUELA AMOLANAS,TIERRA AMARILLA,-70.2705546,-27.5415419,Atacama,3
447,ESCUELA SAN ANTONIO,TIERRA AMARILLA,-70.2615734,-27.46609,Atacama,3
448,LICEO PEDRO TRONCOSO MACHUCA,VALLENAR,-70.75768,-28.576301,Atacama,3
449,LICEO JOSE SANTOS OSSA,VALLENAR,-70.7523136,-28.5807491,Atacama,3
450,ESCUELA HERMANOS CARRERA,VALLENAR,-70.7622652,-28.5696335,Atacama,3
452,ESCUELA GABRIELA MISTRAL,VALLENAR,-70.7663563,-28.5683209,Atacama,3
453,ESCUELA IGNACIO CARRERA PINTO,VALLENAR,-70.7576543,-28.5754381,Atacama,3
454,ESCUELA GREGORIO CASTILLO MARï¿½N,VALLENAR,-70.7523783,-28.5891135,Atacama,3
455,ESCUELA REPUBLICA DE LOS E.E.U.U.,VALLENAR,-70.7477361,-28.584083,Atacama,3
458,ESCUELA ARTURO PEREZ CANTO,VALLENAR,-70.7423431,-28.5807835,Atacama,3
459,ESCUELA BASICA ESPANA,VALLENAR,-70.7590278,-28.5791692,Atacama,3
461,ESCUELA LUIS CRUZ MARTINEZ,VALLENAR,-70.76039,-28.569244,Atacama,3
462,ESCUELA JOSE CAROCA LAFLOR,VALLENAR,-70.7387581,-28.5825011,Atacama,3
463,ESCUELA BASICA ROBERTO CUADRA ALQUINTA,VALLENAR,-73.1498323,-36.9003996,Atacama,3
464,ESCUELA BASICA GUALBERTO KONG FERNANDEZ,VALLENAR,-70.7590278,-28.5791692,Atacama,3
467,ESCUELA HERNAN ARAVENA CONTRERAS,VALLENAR,-70.7590278,-28.5791692,Atacama,3
468,ESCUELA BASICA IGNACIO FRANCO GALLO,VALLENAR,-70.7025174,-28.6225405,Atacama,3
469,ESCUELA BASICA JUSTINO LEIVA AMOR,VALLENAR,-70.6960293,-28.6447301,Atacama,3
471,ESCUELA BASICA SARA BEMBOW VILLEGAS,VALLENAR,-70.7920818,-28.5937427,Atacama,3
476,ESCUELA BASICA SOR TERESA DE LOS ANDES,VALLENAR,-70.8359488,-28.5612805,Atacama,3
478,LICEO SANTA MARTA,VALLENAR,-70.7554289,-28.5766816,Atacama,3
479,LICEO SAN FRANCISCO,VALLENAR,-70.76588,-28.574219,Atacama,3
481,ESCUELA BASICA ALEJANDRO NOEMI HUERTA,FREIRINA,-71.0802129,-28.5092183,Atacama,3
482,ESCUELA FORTUNATO SOZA RODRIGUEZ,FREIRINA,-71.0795967,-28.512094,Atacama,3
483,ESCUELA SAMUEL E. CASTILLO LOPEZ,FREIRINA,-71.0795967,-28.512094,Atacama,3
484,ESCUELA DE MAITENCILLO,FREIRINA,-70.923635,-28.5312421,Atacama,3
485,ESCUELA BASICA YERBAS BUENAS,VALLENAR,-70.7541704,-28.5886482,Atacama,3
486,LICEO JAPON,HUASCO,-71.2134633,-28.4640478,Atacama,3
487,ESCUELA BASICA JOSE MIGUEL CARRERA,HUASCO,-71.2192,-28.4664,Atacama,3
489,ESCUELA EL OLIVAR,HUASCO,-71.1735781,-28.4773713,Atacama,3
490,ESCUELA PABLO NERUDA,HUASCO,-70.7622208,-28.5761253,Atacama,3
492,COLEGIO PARTICULAR ENGLISH COLLEGE,HUASCO,-71.227845,-28.462969,Atacama,3
493,EDUCADOR ARTURO ALVEAR RAMOS,ALTO DEL CARMEN,-70.4861577,-28.7592098,Atacama,3
495,ESCUELA AGLADE MARIN VARGAS,ALTO DEL CARMEN,-70.1538583,-28.9735031,Atacama,3
496,ESCUELA DE CHOLLAY,ALTO DEL CARMEN,-70.152365,-28.9981789,Atacama,3
497,ESCUELA DE LA PAMPA,ALTO DEL CARMEN,-70.215289,-28.9728404,Atacama,3
498,ESCUELA ALGARROBILLA,ALTO DEL CARMEN,-70.4867155,-28.7595987,Atacama,3
499,ESCUELA RICARDO CAMPILLAY CONTRERAS,ALTO DEL CARMEN,-70.4867155,-28.7595987,Atacama,3
500,ESCUELA BASICA RURAL EL TAMBO,ALTO DEL CARMEN,-84.1799675,39.7393,Atacama,3
502,ESCUELA DE LAS MARQUESAS,ALTO DEL CARMEN,-70.3720707,-28.8177135,Atacama,3
503,ESCUELA DE LAS BREAS,ALTO DEL CARMEN,-70.4606217,-29.0985547,Atacama,3
504,ESCUELA GABRIELA MISTRAL,ALTO DEL CARMEN,-91.8253672,18.6488526,Atacama,3
506,ESCUELA DE LOS PERALES,ALTO DEL CARMEN,-70.3099927,-28.8494399,Atacama,3
508,ESCUELA DE CHIGUINTO,ALTO DEL CARMEN,-70.3470338,-28.8272969,Atacama,3
509,ESC.BASICA ALDECIRA ALVAREZ A.,ALTO DEL CARMEN,-84.1799675,39.7393,Atacama,3
514,ESCUELA DE EL CORRAL,ALTO DEL CARMEN,-70.4868018,-28.7596645,Atacama,3
516,LICEO GABRIELA MISTRAL DE LA SERENA,LA SERENA,-71.2452385,-29.9034799,Coquimbo,4
517,LICEO GREGORIO CORDOVEZ,LA SERENA,-71.2436273,-29.9026466,Coquimbo,4
518,LICEO TECNICO MARTA BRUNET,LA SERENA,-71.2537259,-29.9061073,Coquimbo,4
519,COLEGIO ARTURO PRAT CHACON,LA SERENA,-71.240488,-29.878442,Coquimbo,4
521,COLEGIO VICTOR DOMINGO SILVA,LA SERENA,-71.2506128,-29.9318276,Coquimbo,4
522,COLEGIO JAVIERA CARRERA,LA SERENA,-71.2551321,-29.9060532,Coquimbo,4
523,ESCUELA ALONSO DE ERCILLA,LA SERENA,-71.2472897,-29.8755648,Coquimbo,4
525,COLEGIO JAPON,LA SERENA,-71.2463443,-29.9067339,Coquimbo,4
526,COLEGIO JOSE MANUEL BALMACEDA,LA SERENA,-71.2515179,-29.9200334,Coquimbo,4
527,COLEGIO HEROES DE LA CONCEPCION,LA SERENA,-71.2553307,-29.9070736,Coquimbo,4
528,ESCUELA GERMAN RIESCO,LA SERENA,-71.244916,-29.9066073,Coquimbo,4
530,COLEGIO GABRIEL GONZALEZ VIDELA,LA SERENA,-71.2530787,-29.8977809,Coquimbo,4
531,COLEGIO PEDRO AGUIRRE CERDA,LA SERENA,-71.220617,-29.9128895,Coquimbo,4
532,CEN.ED.INT.DE ADUL.ESTER VILLARREAL CASTILLO,LA SERENA,-71.2445476,-29.9043383,Coquimbo,4
533,COLEGIO DARIO SALAS,LA SERENA,-71.2432403,-29.8737525,Coquimbo,4
534,COLEGIO VILLA SAN BARTOLOME,LA SERENA,-71.2366656,-29.8868104,Coquimbo,4
535,COLEGIO JOSE MIGUEL CARRERA,LA SERENA,-71.2633692,-29.9428094,Coquimbo,4
536,COLEGIO BERNARDA MORIN,LA SERENA,-71.2291785,-29.9106927,Coquimbo,4
539,COLEGIO DE ALGARROBITO,LA SERENA,-71.1474331,-29.9398312,Coquimbo,4
540,ESCUELA DE ISLON,LA SERENA,-71.1857485,-29.8972901,Coquimbo,4
542,ESCUELA DE LAMBERT,LA SERENA,-71.1190143,-29.843031,Coquimbo,4
543,COLEGIO ALTOVALSOL,LA SERENA,-71.1210928,-29.9424409,Coquimbo,4
546,COLEGIO COQUIMBITO,LA SERENA,-71.1494118,-29.9144644,Coquimbo,4
548,ESCUELA DE COLONIA ALFALFARES,LA SERENA,-71.2342726,-29.9044936,Coquimbo,4
549,ESCUELA DE LOS CORRALES,LA SERENA,-71.2493953,-29.9129791,Coquimbo,4
550,ESCUELA DE ALMIRANTE LATORRE,LA SERENA,-71.220617,-29.9128895,Coquimbo,4
551,ESCUELA DE LAS ROJAS,LA SERENA,-71.2551193,-29.9142495,Coquimbo,4
552,ESCUELA DE CHACAY ALTO,LA SERENA,-71.2359609,-29.8863818,Coquimbo,4
554,ESCUELA DE PELICANA,LA SERENA,-71.2281433,-29.8811028,Coquimbo,4
556,ESCUELA DE ROMERO,LA SERENA,-71.2296082,-29.8779104,Coquimbo,4
557,ESCUELA DE SATURNO,LA SERENA,-71.0894807,-29.9736425,Coquimbo,4
558,COLEGIO PUNTA DE TEATINOS,LA SERENA,-71.2800643,-29.8160982,Coquimbo,4
560,COLEGIO QUEBRADA DE TALCA,LA SERENA,-71.0291205,-30.0046376,Coquimbo,4
561,COLEGIO EL ROMERAL,LA SERENA,-71.2501463,-29.923288,Coquimbo,4
562,COLEGIO CALETA SAN PEDRO,LA SERENA,-71.2709418,-29.8788609,Coquimbo,4
563,COLEGIO LA LAJA,LA SERENA,-71.2107926,-29.9255673,Coquimbo,4
564,COLEGIO LA ESTRELLA,LA SERENA,-71.2379875,-29.8873492,Coquimbo,4
565,COLEGIO PARTICULAR ADVENTISTA MARANATA,LA SERENA,-71.2758858,-29.9350041,Coquimbo,4
566,COLEGIO ISABEL RIQUELME,LA SERENA,-71.22513,-29.88327,Coquimbo,4
567,COLEGIO SAN FRANCISCO COLL,LA SERENA,-71.2459017,-29.8789421,Coquimbo,4
568,COLEGIO SAN ANTONIO,LA SERENA,-71.2494195,-29.9045735,Coquimbo,4
570,COLEGIO ELENA BETTINI,LA SERENA,-71.253497,-29.908244,Coquimbo,4
573,ESCUELA PARTICULAR TERESA VIDELA DE G,LA SERENA,-71.2568527,-29.9244957,Coquimbo,4
574,ESCUELA  INDUSTRIAL SALESIANA SAN RAMON,LA SERENA,-71.251373,-29.909645,Coquimbo,4
575,COLEGIO PROVIDENCIA,LA SERENA,-71.2410073,-29.9020301,Coquimbo,4
578,LICEO IGNACIO CARRERA PINTO,LA SERENA,-71.2459322,-29.9019378,Coquimbo,4
579,COLEGIO SEMINARIO CONCILIAR,LA SERENA,-71.2432507,-29.904992,Coquimbo,4
580,COLEGIO GERONIMO RENDIC,LA SERENA,-71.243276,-29.904211,Coquimbo,4
581,ESCUELA EXPERIMENTAL DE MUSICA JORGE PEï¿½A HEN,LA SERENA,-71.2539182,-29.927354,Coquimbo,4
582,COLEGIO ANDRES BELLO,LA SERENA,-71.2713165,-29.8763923,Coquimbo,4
583,COLEGIO SAGRADOS CORAZONES,LA SERENA,-71.2472613,-29.9042861,Coquimbo,4
585,COLEGIO THE INTERNATIONAL SCHOOL,LA SERENA,-71.2315915,-29.9502814,Coquimbo,4
587,COLEGIO SERENA,LA SERENA,-71.24928,-29.91571,Coquimbo,4
589,COLEGIO SANTO DOMINGO,LA SERENA,-71.2499138,-29.9216725,Coquimbo,4
590,COLEGIO PARTICULAR SAN JOSE,LA SERENA,-71.252236,-29.899059,Coquimbo,4
591,COLEGIO INGLES CATOLICO,LA SERENA,-71.2555124,-29.9172855,Coquimbo,4
594,COLEGIO FRANCISCO DE AGUIRRE,LA SERENA,-71.2561378,-29.9412811,Coquimbo,4
597,ESCUELA BASICA PEDRO PABLO MUNOZ,LA HIGUERA,-71.2024167,-29.5112351,Coquimbo,4
598,ESCUELA DE PUNTA DE CHOROS,LA HIGUERA,-71.2024167,-29.5112351,Coquimbo,4
599,ESCUELA JOSE SANTOS OSSA,LA HIGUERA,-84.396285,33.7756178,Coquimbo,4
602,ESCUELA BASICA CARLOS CONDELL,LA HIGUERA,-70.7002793,-33.4612779,Coquimbo,4
604,ESCUELA DE PUNTA COLORADA,LA HIGUERA,-71.0168839,-29.3531311,Coquimbo,4
606,ESCUELA BASICA SAN ANDRES,LA HIGUERA,-84.1799675,39.7393,Coquimbo,4
608,ESCUELA DE LOS CHOROS,LA HIGUERA,-71.2024167,-29.5112351,Coquimbo,4
609,INSTITUTO SUPERIOR DE COMERCIO DE COQUIMBO,COQUIMBO,-71.3400478,-29.960493,Coquimbo,4
610,LICEO INDUSTRIAL JOSE TOMAS DE URMENETA,COQUIMBO,-71.347951,-29.966107,Coquimbo,4
611,LICEO DIEGO PORTALES,COQUIMBO,-71.3368072,-29.9531517,Coquimbo,4
612,ESCUELA GUILLERMO CERECEDA,COQUIMBO,-71.3256128,-29.9718223,Coquimbo,4
613,COLEGIO DE ARTES CLAUDIO ARRAU,COQUIMBO,-71.3382034,-29.9613087,Coquimbo,4
614,ESCUELA PRESIDENTE ANIBAL PINTO,COQUIMBO,-71.340089,-29.956137,Coquimbo,4
615,ESCUELA COQUIMBO,COQUIMBO,-71.3364294,-29.9543361,Coquimbo,4
616,ESCUELA CARDENAL JOSE MARIA CARO,COQUIMBO,-71.3390977,-29.967864,Coquimbo,4
617,COLEGIO SANTA CECILIA,COQUIMBO,-71.343339,-29.953624,Coquimbo,4
618,ESCUELA SANTO TOMAS DE AQUINO,COQUIMBO,-71.254001,-29.9619334,Coquimbo,4
620,ESCUELA JOSE ALFARO ALFARO,COQUIMBO,-71.2613883,-29.9572632,Coquimbo,4
621,ESCUELA BASICA MARIO MUNOZ SILVA,COQUIMBO,-71.3276475,-29.9673296,Coquimbo,4
625,ESCUELA TOMASA OLIVARES CAAMANO,COQUIMBO,-71.34881,-29.96144,Coquimbo,4
626,ESCUELA BASICA DAVID LEON TAPIA,COQUIMBO,-71.3256128,-29.9718223,Coquimbo,4
628,ESCUELA DE PENUELAS,COQUIMBO,-71.2959471,-29.9515556,Coquimbo,4
629,COLEGIO PABLO NERUDA,COQUIMBO,-71.2522961,-30.0510374,Coquimbo,4
630,COLEGIO LA HERRADURA,COQUIMBO,-71.3614256,-29.9858473,Coquimbo,4
631,ESCUELA SAN RAFAEL,COQUIMBO,-71.2568478,-30.0107022,Coquimbo,4
632,ESCUELA BASICA MANUEL DE SALAS,COQUIMBO,-71.4294571,-30.2003522,Coquimbo,4
634,ESCUELA DE HUACHALALUME,COQUIMBO,-71.3256128,-29.9718223,Coquimbo,4
635,ESCUELA DE TOTORALILLO,COQUIMBO,-71.3642624,-30.0623068,Coquimbo,4
637,ESCUELA LUCILA GODOY ALCAYAGA,COQUIMBO,-71.2991172,-29.9736471,Coquimbo,4
638,ESCUELA DE CAMARONES,COQUIMBO,-71.3256128,-29.9718223,Coquimbo,4
639,ESCUELA DE LAS BARRANCAS,COQUIMBO,-71.2691451,-30.2070814,Coquimbo,4
640,ESCUELA DE EL MOLLACO,COQUIMBO,-71.2447571,-29.908791,Coquimbo,4
641,ESCUELA DE LAS CARDAS,COQUIMBO,-71.2546471,-30.2814695,Coquimbo,4
642,ESCUELA DE EL PENON,COQUIMBO,-71.3256128,-29.9718223,Coquimbo,4
643,ESCUELA DE TAMBILLOS,COQUIMBO,-71.2239923,-30.1971196,Coquimbo,4
644,ESCUELA DE PUERTO ALDEA,COQUIMBO,-71.6091814,-30.2923455,Coquimbo,4
645,ESCUELA DE EL TANGUE,COQUIMBO,-71.6091814,-30.2923455,Coquimbo,4
646,COLEGIO BERNARDO Oï¿½HIGGINS,COQUIMBO,-71.337638,-29.960719,Coquimbo,4
647,COLEGIO MANUEL MONTT,COQUIMBO,-71.3351425,-29.9998685,Coquimbo,4
648,COLEGIO SANTA MARTA,COQUIMBO,-71.3478312,-29.9614444,Coquimbo,4
649,COLEGIO PARTICULAR GABRIELA MISTRAL,COQUIMBO,-71.3396597,-29.9636044,Coquimbo,4
650,ESCUELA PARTICULAR METODISTA,COQUIMBO,-71.3436901,-29.9576411,Coquimbo,4
655,COLEGIO PARTICULAR SAN IGNACIO,COQUIMBO,-71.3346302,-29.9882489,Coquimbo,4
656,LICEO PEDRO REGALADO S. VIDELA O.,ANDACOLLO,-71.0802991,-30.2323445,Coquimbo,4
657,ESCUELA LUIS CRUZ MARTINEZ,ANDACOLLO,-71.0800932,-30.231313,Coquimbo,4
658,ESCUELA PATRICIO LYNCH,ANDACOLLO,-71.0811457,-30.2461903,Coquimbo,4
659,ESCUELA PADRE BLAS HERNANDEZ SANCHEZ,ANDACOLLO,-71.0836204,-30.251752,Coquimbo,4
661,ESCUELA LUIS AMENABAR OSSA,ANDACOLLO,-71.175174,-30.1692982,Coquimbo,4
662,ESCUELA DE MAITENCILLO,ANDACOLLO,-71.1067698,-30.1686822,Coquimbo,4
664,COLEGIO PARROQUIAL DE ANDACOLLO,ANDACOLLO,-71.0853334,-30.232196,Coquimbo,4
665,LICEO CARLOS ROBERTO MONDACA CORTES,VICUÑA,-70.7093083,-30.0336353,Coquimbo,4
666,ESCUELA BASICA LUCILA GODOY ALCAYAGA,VICUÑA,-70.7113206,-30.0351764,Coquimbo,4
668,ESCUELA EDMUNDO VIDAL CARDENAS,VICUÑA,-84.1799675,39.7393,Coquimbo,4
669,ESCUELA NEFTALI REYES,VICUÑA,-70.7080736,-30.0326781,Coquimbo,4
671,ESCUELA RIOS DE ELQUI,VICUÑA,-70.5611582,-29.9800225,Coquimbo,4
672,ESCUELA DE DIAGUITAS JUAN TORRES M.,VICUÑA,-70.62803,-30.0200804,Coquimbo,4
673,ESCUELA JOSE ABELARDO NUNEZ,VICUÑA,-70.6645824,-33.5607809,Coquimbo,4
676,ESCUELA DE SAN CARLOS,VICUÑA,-99.1288361,19.4330358,Coquimbo,4
678,ESCUELA AMELIA BARAHONA MUJICA,VICUÑA,-75.7506114,39.6779504,Coquimbo,4
680,ESCUELA FEDERICO BARNES PAYNE,VICUÑA,-70.9725521,-29.9651247,Coquimbo,4
681,ESCUELA DE EL ARENAL,VICUÑA,-100.203221,25.7342215,Coquimbo,4
682,ESCUELA DAGOBERTO CAMPOS NUNEZ,VICUÑA,-117.1111943,32.4567064,Coquimbo,4
683,ESCUELA DE LA CALERA,VICUÑA,-71.2085089,-32.7854799,Coquimbo,4
686,ESCUELA Bï¿½SICA MARIO AQUILES RODRIGUEZ,PAIGUANO,-70.4857368,-30.1822208,Coquimbo,4
687,ESCUELA DE HUANTA,VICUÑA,-74.2617655,-12.9235915,Coquimbo,4
688,ESCUELA DE CHAPILCA,VICUÑA,-70.5211573,-29.891967,Coquimbo,4
689,ESCUELA DE VARILLAR,VICUÑA,-70.5611582,-29.9800225,Coquimbo,4
690,COLEGIO ANTONIO VARAS,VICUÑA,-70.7080229,-30.0326963,Coquimbo,4
691,ESCUELA MUNICIPAL CIELO CLARO--PAIHUANO,PAIGUANO,-70.5171813,-30.0273209,Coquimbo,4
692,ESCUELA JERONIMO GODOY VILLANUEVA,PAIGUANO,-70.5171813,-30.0273209,Coquimbo,4
693,ESCUELA MUNICIPAL QUEBRADA DE PAIHUANO,PAIGUANO,-70.5171813,-30.0273209,Coquimbo,4
694,ESCUELA GABRIELA MISTRAL,PAIGUANO,-70.4941657,-30.0930266,Coquimbo,4
695,ESCUELA MUNICIPAL TRES CRUCES,PAIGUANO,-70.51672,-30.0278477,Coquimbo,4
696,ESCUELA MUNICIPAL LA ORTIGA,PAIGUANO,-70.5171813,-30.0273209,Coquimbo,4
697,ESCUELA MUNICIPAL ALCOHUAZ,PAIGUANO,-70.4942587,-30.2315642,Coquimbo,4
699,ESCUELA MARIA ISABEL PERALTA P.,PAIGUANO,-70.5171813,-30.0273209,Coquimbo,4
701,LICEO ESTELA AVILA DE PERRY,OVALLE,-71.2053598,-30.6035349,Coquimbo,4
704,LICEO ALEJANDRO ALVAREZ JOFRE,OVALLE,-71.2037119,-30.6024596,Coquimbo,4
705,LICEO POLITECNICO DE OVALLE,OVALLE,-71.2056578,-30.5990374,Coquimbo,4
706,COLEGIO FRAY JORGE,OVALLE,-71.2016615,-30.6065447,Coquimbo,4
707,ESCUELA BASICA HELENE LANG,OVALLE,-71.2037064,-30.6052863,Coquimbo,4
708,ESCUELA ANTONIO TIRADO LANAS,OVALLE,-71.1911289,-30.6021351,Coquimbo,4
709,ESCUELA BASICA OSCAR ARAYA MOLINA,OVALLE,-71.1979874,-30.5906044,Coquimbo,4
710,ESCUELA BASICA JOSE TOMAS OVALLE B.,OVALLE,-71.1969882,-30.604304,Coquimbo,4
711,ESCUELA GUARDIAMARINA ERNESTO RIQUELME V,OVALLE,-71.1901242,-30.5971599,Coquimbo,4
712,ESCUELA Bï¿½SICA ARTURO ALESSANDRI PALMA,OVALLE,-71.2086101,-30.6058164,Coquimbo,4
713,ESCUELA ARTURO VILLALON SIEULANNE,OVALLE,-71.1979874,-30.5906044,Coquimbo,4
714,ESCUELA BASICA VISTA HERMOSA,OVALLE,-71.1933934,-30.5932275,Coquimbo,4
715,ESCUELA BASICA BERNARDO Oï¿½HIGGINS RIQUELME,OVALLE,-71.2385742,-30.6440335,Coquimbo,4
716,ESC.PADRE JOSEPH BENEDIKT STEGMEIER,OVALLE,-71.1882966,-30.6013218,Coquimbo,4
718,ESCUELA MARCOS MACUADA OGALDE,OVALLE,-71.19545,-30.5981,Coquimbo,4
721,ESCUELA BASICA FLORENCIO ESPINOZA LOPEZ,OVALLE,-71.1832289,-30.5916059,Coquimbo,4
722,ESC. HEBERTO VELAZQUEZ VELAZQUEZ,OVALLE,-103.6973714,19.2476156,Coquimbo,4
723,ESCUELA VILLORRIO EL TALHUEN,OVALLE,-71.2760293,-30.5619033,Coquimbo,4
724,ESCUELA BASICA CALETA EL MAITEN,OVALLE,-71.1933934,-30.5932275,Coquimbo,4
725,ESCUELA EL CRISOL,OVALLE,-71.2159582,-30.6265513,Coquimbo,4
726,ESCUELA QUEBRADA SECA DE SOTAQUI,OVALLE,-71.0545657,-30.6168466,Coquimbo,4
728,ESCUELA EL ALGARROBO,OVALLE,-71.4638251,-30.6292895,Coquimbo,4
729,ESCUELA BASICA LOS OLIVOS,OVALLE,-71.166038,-30.5454607,Coquimbo,4
731,ESCUELA EL TRAPICHE,OVALLE,-71.3288596,-30.6298304,Coquimbo,4
733,ESCUELA PADRE DAMIAN HEREDIA,OVALLE,-71.1878601,-30.5792492,Coquimbo,4
735,ESCUELA LA QUIROGA,OVALLE,-71.2152948,-30.6105609,Coquimbo,4
736,ESCUELA BASICA LOS SOSSAS,OVALLE,-71.2037064,-30.6052863,Coquimbo,4
737,ESCUELA BASICA VALENTIN LETELIER,OVALLE,-84.1799675,39.7393,Coquimbo,4
740,ESCUELA PEDRO ENRIQUE ALFONSO BARRIOS,OVALLE,-71.1920384,-30.6016491,Coquimbo,4
743,ESCUELA CARACHILLA,OVALLE,-71.2171978,-30.6120589,Coquimbo,4
744,ESCUELA ORURO,OVALLE,-71.2061739,-30.6035584,Coquimbo,4
745,ESCUELA LA HIGUERA DE PALOMA,OVALLE,-71.1912766,-30.5995326,Coquimbo,4
746,ESCUELA EL SAUCE,OVALLE,-90.4900701,14.6582945,Coquimbo,4
747,ESCUELA CERRO TAMAYA,OVALLE,-71.4082577,-30.5797186,Coquimbo,4
749,ESCUELA TRANQUE RECOLETA,OVALLE,-71.1490478,-30.4987288,Coquimbo,4
750,ESCUELA ELVIRA DEL CARMEN OCHOA  AVILES,OVALLE,-71.166038,-30.5454607,Coquimbo,4
752,ESCUELA VALLE HERMOSO,OVALLE,-70.5316958,-33.4707805,Coquimbo,4
753,ESC.BAS.JUAN PABLO ARTIGUES PENAFIEL,OVALLE,-71.1969882,-30.604304,Coquimbo,4
754,ESCUELA LA ARAUCANA,OVALLE,-71.1992142,-30.6011868,Coquimbo,4
755,ESCUELA CANELILLA,OVALLE,-71.1107508,-30.5684339,Coquimbo,4
756,ESCUELA SANTA CATALINA,OVALLE,-71.1962912,-30.6067749,Coquimbo,4
757,ESCUELA BASICA EL GUINDO,OVALLE,-71.107719,-30.643357,Coquimbo,4
758,ESCUELA CORDILLERA,OVALLE,-71.2042969,-30.6052021,Coquimbo,4
759,ESCUELA BASICA GASPAR CABRALES,OVALLE,-84.1799675,39.7393,Coquimbo,4
760,ESCUELA LAS LOMAS DE PUNILLA,OVALLE,-71.1969882,-30.604304,Coquimbo,4
762,ESCUELA CALETA EL TORO,OVALLE,-71.1979874,-30.5906044,Coquimbo,4
763,COLEGIO SAN JUAN BAUTISTA,OVALLE,-71.2037048,-30.5991897,Coquimbo,4
766,COLEGIO SANTA MARIA EUFRASIA,OVALLE,-71.1932412,-30.5967333,Coquimbo,4
767,COLEGIO PARTICULAR GABRIELA MISTRAL,OVALLE,-71.1996076,-30.6019888,Coquimbo,4
768,COLEGIO LA PROVIDENCIA,OVALLE,-71.1963009,-30.6035372,Coquimbo,4
769,COLEGIO SAN VIATOR,OVALLE,-71.1925839,-30.6010878,Coquimbo,4
770,COLEGIO AMALIA ERRAZURIZ,OVALLE,-71.2171978,-30.6120589,Coquimbo,4
771,ESCUELA PARTICULAR EL ARRAYAN,OVALLE,-84.1799675,39.7393,Coquimbo,4
772,LICEO AGRICOLA DE OVALLE TADEO PERRY BARN,OVALLE,-71.1878601,-30.5792492,Coquimbo,4
773,ESCUELA SAMO ALTO,RIO HURTADO,-70.9466005,-30.4094203,Coquimbo,4
774,COLEGIO PICHASCA,RIO HURTADO,-70.8704987,-30.3942132,Coquimbo,4
775,ESCUELA BASICA DE FUNDINA,RIO HURTADO,-70.6706682,-30.2777693,Coquimbo,4
776,ES.BAS.SAN PEDRO DE RIO HURTADO,RIO HURTADO,-70.8860769,-30.4038834,Coquimbo,4
777,ESC.BASICA  HIJOS DE EL CHANAR,RIO HURTADO,-71.1551406,-30.2922789,Coquimbo,4
778,ESCUELA BASICA LAS BREAS,RIO HURTADO,-70.6706682,-30.2777693,Coquimbo,4
780,ESCUELA BASICA TABAQUEROS,RIO HURTADO,-71.0302824,-30.4740649,Coquimbo,4
783,ESCUELA DOCTOR JOSE LUIS ARRANO,ANDACOLLO,-71.1551406,-30.2922789,Coquimbo,4
784,ESCUELA BASICA  HUAMPULLA,RIO HURTADO,-71.1551406,-30.2922789,Coquimbo,4
785,ESCUELA BASICA LOS MAITENES DE SAMO ALTO,RIO HURTADO,-71.1551406,-30.2922789,Coquimbo,4
786,ESCUELA BASICA  LA HUERTA,RIO HURTADO,-70.6706682,-30.2777693,Coquimbo,4
787,ESCUELA BASICA MORRILLOS,RIO HURTADO,-70.6706682,-30.2777693,Coquimbo,4
788,ESCUELA BASICA VADO DE MORRILLOS,RIO HURTADO,-70.6706682,-30.2777693,Coquimbo,4
