"","RBD","NOM_RBD","NOM_COM_RBD","query","lon","lat"
"2025",3179,"ESCUELA BARRANQUILLAS","CONSTITUCION","ESCUELA BARRANQUILLAS ,  CONSTITUCION",-122.396855,37.794184
"2026",3183,"ESCUELA PROSPERO GONZALEZ CIENFUEGOS","CONSTITUCION","ESCUELA PROSPERO GONZALEZ CIENFUEGOS ,  CONSTITUCION",NA,NA
"2027",3185,"ESCUELA COSTA BLANCA","CONSTITUCION","ESCUELA COSTA BLANCA ,  CONSTITUCION",-72.5071499,-35.4779911
"2028",3186,"ESCUELA MIGUEL FAUNDEZ MORALES","CONSTITUCION","ESCUELA MIGUEL FAUNDEZ MORALES ,  CONSTITUCION",-84.1799675,39.7393
"2029",3187,"ESCUELA CARRIZALILLO","CONSTITUCION","ESCUELA CARRIZALILLO ,  CONSTITUCION",-72.1433843,-35.3628495
"2030",3189,"ESCUELA TERESA CONSUELO","CONSTITUCION","ESCUELA TERESA CONSUELO ,  CONSTITUCION",-106.3370052,31.6191135
"2031",3190,"ESCUELA RURAL QUEBRADA VERDE","CONSTITUCION","ESCUELA RURAL QUEBRADA VERDE ,  CONSTITUCION",-72.3508297,-35.2791583
"2032",3191,"ESCUELA SANTA AURORA DE CARRIZAL","CONSTITUCION","ESCUELA SANTA AURORA DE CARRIZAL ,  CONSTITUCION",-72.2488009,-35.2499955
"2033",3196,"ESCUELA LEONTINA LETELIER LETELIER","CONSTITUCION","ESCUELA LEONTINA LETELIER LETELIER ,  CONSTITUCION",NA,NA
"2034",3197,"ESCUELA LA QUEBRADA , PICHAMAN","CONSTITUCION","ESCUELA LA QUEBRADA , PICHAMAN ,  CONSTITUCION",-72.1628052,-35.4440815
"2035",3198,"ESCUELA EDUARDO MACHADO CORSI","CONSTITUCION","ESCUELA EDUARDO MACHADO CORSI ,  CONSTITUCION",-86.3594661,41.9646127
"2036",3201,"ESCUELA PARTICULAR SANTA ROSA","CONSTITUCION","ESCUELA PARTICULAR SANTA ROSA ,  CONSTITUCION",-122.7192306,38.4517555
"2037",3202,"COLEGIO SAN ALBERTO HURTADO","CONSTITUCION","COLEGIO SAN ALBERTO HURTADO ,  CONSTITUCION",-72.4130469,-35.3312439
"2038",3203,"COLEGIO SANTIAGO ONEDERRA","CONSTITUCION","COLEGIO SANTIAGO ONEDERRA ,  CONSTITUCION",-72.4092099,-35.3305731
"2039",3204,"COLEGIO CONSTITUCION","CONSTITUCION","COLEGIO CONSTITUCION ,  CONSTITUCION",-72.4129615,-35.3294573
"2040",3205,"LICEO LUIS EDMUNDO CORREA ROJAS","CUREPTO","LICEO LUIS EDMUNDO CORREA ROJAS ,  CUREPTO",-72.0172197,-35.0918975
"2041",3206,"ESCUELA FRAY PEDRO ARMENGOL VALENZUELA","CUREPTO","ESCUELA FRAY PEDRO ARMENGOL VALENZUELA ,  CUREPTO",-71.9855226,-35.2454119
"2042",3207,"ESCUELA PEDRO ANTONIO GONZALEZ","CUREPTO","ESCUELA PEDRO ANTONIO GONZALEZ ,  CUREPTO",-72.0119442,-35.0987443
"2043",3208,"ESCUELA LAS MERCEDES","CUREPTO","ESCUELA LAS MERCEDES ,  CUREPTO",-72.0119442,-35.0987443
"2044",3209,"ESCUELA ELENA ARMIJO MORALES","CUREPTO","ESCUELA ELENA ARMIJO MORALES ,  CUREPTO",-71.6942276,-35.1161489
"2045",3212,"ESCUELA ANA LUISA ESPINA RIVERO","CUREPTO","ESCUELA ANA LUISA ESPINA RIVERO ,  CUREPTO",-71.9560324,-35.1281674
"2046",3213,"ESCUELA LA TRICHERA","CUREPTO","ESCUELA LA TRICHERA ,  CUREPTO",-72.0119442,-35.0987443
"2047",3215,"ESCUELA EL SANTO DE TABUNCO","CUREPTO","ESCUELA EL SANTO DE TABUNCO ,  CUREPTO",-71.9883717,-35.1965209
"2048",3216,"ESCUELA CAPILLA DE RAPILERMO","CUREPTO","ESCUELA CAPILLA DE RAPILERMO ,  CUREPTO",-71.8792041,-35.1536449
"2049",3217,"ESCUELA JUAN JESUS GONZALEZ AVENDA�O","CUREPTO","ESCUELA JUAN JESUS GONZALEZ AVENDAÑO ,  CUREPTO",-72.0119442,-35.0987443
"2050",3219,"ESCUELA LA ORILLA","CUREPTO","ESCUELA LA ORILLA ,  CUREPTO",-72.0772571,-35.0510394
"2051",3221,"ESCUELA DOCAMAVIDA","CUREPTO","ESCUELA DOCAMAVIDA ,  CUREPTO",-71.9331896,-35.0095786
"2052",3223,"ESCUELA DOMULGO","CUREPTO","ESCUELA DOMULGO ,  CUREPTO",-71.938219,-35.0686644
"2053",3225,"ESCUELA HORNILLOS","CUREPTO","ESCUELA HORNILLOS ,  CUREPTO",-72.0208891,-35.0958545
"2054",3229,"ESCUELA MANANTIALES","CUREPTO","ESCUELA MANANTIALES ,  CUREPTO",-71.9126325,-35.1533649
"2055",3230,"ESCUELA JOSE LUIS RICHARDS GONZALEZ","CUREPTO","ESCUELA JOSE LUIS RICHARDS GONZALEZ ,  CUREPTO",-72.0105555,-34.9943511
"2056",3232,"ESCUELA PUPILLA","CUREPTO","ESCUELA PUPILLA ,  CUREPTO",-72.0172197,-35.0918975
"2057",3233,"ESCUELA JOSE MIGUEL CARRERA","CUREPTO","ESCUELA JOSE MIGUEL CARRERA ,  CUREPTO",-71.9424985,-35.1034482
"2058",3235,"ESCUELA MAURICIO LETELIER LETELIER","CUREPTO","ESCUELA MAURICIO LETELIER LETELIER ,  CUREPTO",-72.0208891,-35.0958545
"2059",3236,"ESCUELA QUEBRADA DE LOS GUINDOS","CUREPTO","ESCUELA QUEBRADA DE LOS GUINDOS ,  CUREPTO",-71.1965113,-33.9250767
"2060",3238,"ESCUELA MARINA ROJAS SANDOVAL","CUREPTO","ESCUELA MARINA ROJAS SANDOVAL ,  CUREPTO",-72.0119442,-35.0987443
"2061",3239,"ESCUELA MARIA PETRONILA CASTRO G.","CUREPTO","ESCUELA MARIA PETRONILA CASTRO G. ,  CUREPTO",-72.0208891,-35.0958545
"2062",3240,"ESCUELA GASPAR HERRERA HERRERA","CUREPTO","ESCUELA GASPAR HERRERA HERRERA ,  CUREPTO",-72.0172197,-35.0918975
"2063",3242,"ESCUELA SAN FRANCISCO DE ASIS","CUREPTO","ESCUELA SAN FRANCISCO DE ASIS ,  CUREPTO",-71.8186033,-35.1161816
"2064",3243,"ESCUELA ALAMEDA LINARES","LINARES","ESCUELA ALAMEDA LINARES ,  LINARES",-71.6019267,-35.8481964
"2065",3247,"LICEO VALENTIN LETELIER","LINARES","LICEO VALENTIN LETELIER ,  LINARES",-71.5948333,-35.8498191
"2066",3248,"INSTITUTO COMERCIAL","LINARES","INSTITUTO COMERCIAL ,  LINARES",-71.5987986,-35.8451168
"2067",3249,"ESCUELA UNO ISABEL RIQUELME","LINARES","ESCUELA UNO ISABEL RIQUELME ,  LINARES",-71.5800857,-35.8609306
"2068",3250,"ESCUELA PRESIDENTE CARLOS IBANEZ DEL C.","LINARES","ESCUELA PRESIDENTE CARLOS IBANEZ DEL C. ,  LINARES",-71.5809106,-35.8575263
"2069",3251,"ESCUELA REPUBLICA DE FRANCIA","LINARES","ESCUELA REPUBLICA DE FRANCIA ,  LINARES",-71.6019183,-35.8406173
"2070",3252,"LICEO TECNICO PROFESIONAL DIEGO PORTALES","LINARES","LICEO TECNICO PROFESIONAL DIEGO PORTALES ,  LINARES",-71.5889579,-35.849793
"2071",3253,"JUAN MARTINEZ DE ROZAS","LINARES","JUAN MARTINEZ DE ROZAS ,  LINARES",-71.6172834,-35.8358794
"2072",3255,"ESCUELA SANTA BARBARA","LINARES","ESCUELA SANTA BARBARA ,  LINARES",-71.5939693,-35.8369575
"2073",3256,"ESCUELA RAMON BELMAR SALDIAS","LINARES","ESCUELA RAMON BELMAR SALDIAS ,  LINARES",-71.6047628,-35.847321
"2074",3257,"ESCUELA ALEJANDRO GIDI","LINARES","ESCUELA ALEJANDRO GIDI ,  LINARES",-71.5948651,-35.8467088
"2075",3258,"ESCUELA BASICA ESPANA","LINARES","ESCUELA BASICA ESPANA ,  LINARES",-71.598621,-35.848395
"2076",3260,"ESCUELA LOS LEONES","LINARES","ESCUELA LOS LEONES ,  LINARES",-71.585117,-35.845612
"2077",3261,"PEDRO AGUIRRE CERDA","LINARES","PEDRO AGUIRRE CERDA ,  LINARES",-71.5830504,-35.8378466
"2078",3263,"ESCUELA MAITENES","LINARES","ESCUELA MAITENES ,  LINARES",-71.6638793,-35.8366889
"2079",3264,"ESCUELA SAN VICTOR ALAMOS","LINARES","ESCUELA SAN VICTOR ALAMOS ,  LINARES",-71.4719201,-35.8864919
"2080",3265,"ESCUELA LAS TOSCAS","LINARES","ESCUELA LAS TOSCAS ,  LINARES",-71.7200539,-35.7733669
"2081",3266,"ESCUELA SAN ANTONIO","LINARES","ESCUELA SAN ANTONIO ,  LINARES",-99.5531458,24.851947
"2082",3267,"ESCUELA GRACIELA LETELIER","LINARES","ESCUELA GRACIELA LETELIER ,  LINARES",-71.514205,-35.8306319
"2083",3268,"ESCUELA SALOMON SALMAN DABUD","LINARES","ESCUELA SALOMON SALMAN DABUD ,  LINARES",-71.5955734,-35.8624626
"2084",3269,"ESCUELA LAS HORNILLAS","LINARES","ESCUELA LAS HORNILLAS ,  LINARES",-71.6592203,-35.8000527
"2085",3270,"JANUARIO ESPINOSA","LINARES","JANUARIO ESPINOSA ,  LINARES",-71.5872161,-35.8387038
"2086",3271,"ESCUELA LOS HUALLES","LINARES","ESCUELA LOS HUALLES ,  LINARES",-71.6034422,-35.8572155
"2087",3272,"ESCUELA CHUPALLAR","LINARES","ESCUELA CHUPALLAR ,  LINARES",-71.2427379,-35.8663306
"2088",3273,"ESCUELA MATIAS COUSINO","LINARES","ESCUELA MATIAS COUSINO ,  LINARES",-71.586621,-35.7969763
"2089",3274,"ESCUELA CAJON DE PEJERREY","LINARES","ESCUELA CAJON DE PEJERREY ,  LINARES",-71.3557247,-36.0438186
"2090",3277,"ESCUELA JORGE HERRERA GUZMAN","LINARES","ESCUELA JORGE HERRERA GUZMAN ,  LINARES",NA,NA
"2091",3278,"ESCUELA EL EMBOQUE","LINARES","ESCUELA EL EMBOQUE ,  LINARES",-71.6163572,-35.838846
"2092",3282,"ESCUELA EL CULMEN","LINARES","ESCUELA EL CULMEN ,  LINARES",-71.6119305,-35.834237
"2093",3284,"ESCUELA VIOLETA PARRA","LINARES","ESCUELA VIOLETA PARRA ,  LINARES",-71.5318402,-33.0417856
"2094",3285,"ESCUELA LLANKANAO MANUEL FRANCISCO MEZA SECO","LINARES","ESCUELA LLANKANAO MANUEL FRANCISCO MEZA SECO ,  LINARES",-71.5836394,-35.8396368
"2095",3286,"ESCUELA BELLAVISTA","LINARES","ESCUELA BELLAVISTA ,  LINARES",-71.3780877,-35.9253762
"2096",3287,"ESCUELA LOS MOGOTES","LINARES","ESCUELA LOS MOGOTES ,  LINARES",-71.6163572,-35.838846
"2097",3288,"ESCUELA CAMILO HENRIQUEZ","LINARES","ESCUELA CAMILO HENRIQUEZ ,  LINARES",-71.4852317,-35.9623439
"2098",3289,"ESCUELA DE ROBLERIA","LINARES","ESCUELA DE ROBLERIA ,  LINARES",-71.6119305,-35.834237
"2099",3290,"LICEO MARIA AUXILIADORA","LINARES","LICEO MARIA AUXILIADORA ,  LINARES",-71.5985763,-35.8446226
"2100",3291,"ESCUELA BASICA ALCALDE HECTOR PINOCHET C","LINARES","ESCUELA BASICA ALCALDE HECTOR PINOCHET C ,  LINARES",-71.5909845,-35.8683157
"2101",3292,"ESCUELA PARTICULAR GABRIELA MISTRAL","LINARES","ESCUELA PARTICULAR GABRIELA MISTRAL ,  LINARES",-71.584613,-35.840299
"2102",3294,"COLEGIO PARTICULAR MANUEL BULNES","LINARES","COLEGIO PARTICULAR MANUEL BULNES ,  LINARES",-71.595979,-35.840865
"2103",3296,"ESC.AGRIC.PART.SALESIANA DON BOSCO","LINARES","ESC.AGRIC.PART.SALESIANA DON BOSCO ,  LINARES",-71.5816221,-35.8519586
"2104",3297,"ESCUELA PARTICULAR PROSPERO VILLAR BRAVO","LINARES","ESCUELA PARTICULAR PROSPERO VILLAR BRAVO ,  LINARES",-71.587458,-35.8607304
"2105",3298,"LICEO NUESTRA SE�ORA DEL ROSARIO","LINARES","LICEO NUESTRA SEÑORA DEL ROSARIO ,  LINARES",-71.593262,-35.8514805
"2106",3299,"ESCUELA MARCELA PAZ","LINARES","ESCUELA MARCELA PAZ ,  LINARES",-71.5973995,-35.8508713
"2107",3300,"INSTITUTO LINARES","LINARES","INSTITUTO LINARES ,  LINARES",-71.5955173,-35.8460414
"2108",3302,"COLEGIO LA PROVIDENCIA","LINARES","COLEGIO LA PROVIDENCIA ,  LINARES",-71.5940361,-35.8455675
"2109",3303,"COLEGIO AMELIA TRONCOSO","LINARES","COLEGIO AMELIA TRONCOSO ,  LINARES",-71.5992334,-35.8483504
"2110",3304,"COLEGIO SAN MIGUEL ARCANGEL","LINARES","COLEGIO SAN MIGUEL ARCANGEL ,  LINARES",-71.5996534,-35.85021
"2111",3305,"LICEO POLITECNICO DE LINARES","LINARES","LICEO POLITECNICO DE LINARES ,  LINARES",-71.5980298,-35.8393341
"2112",3308,"COLEGIO CONCEPCION LINARES","LINARES","COLEGIO CONCEPCION LINARES ,  LINARES",-71.6034422,-35.8572155
"2113",3310,"COLEGIO EVANGELICO ADONAY","LINARES","COLEGIO EVANGELICO ADONAY ,  LINARES",-71.6011587,-35.8400234
"2114",3311,"ESCUELA LUCILA GODOY","LINARES","ESCUELA LUCILA GODOY ,  LINARES",-70.6421036,-33.5016966
"2115",3313,"LICEO JUAN DE DIOS PUGA","YERBAS BUENAS","LICEO JUAN DE DIOS PUGA ,  YERBAS BUENAS",-71.5856015,-35.7491272
"2116",3314,"ESCUELA MAITENCILLO","YERBAS BUENAS","ESCUELA MAITENCILLO ,  YERBAS BUENAS",-71.4852292,-35.6698706
"2117",3315,"ESCUELA SILVANO FERNANDEZ","YERBAS BUENAS","ESCUELA SILVANO FERNANDEZ ,  YERBAS BUENAS",-71.5457384,-35.7471141
"2118",3316,"ESCUELA SANTA ANA DE QUERI","YERBAS BUENAS","ESCUELA SANTA ANA DE QUERI ,  YERBAS BUENAS",-71.47005,-35.621054
"2119",3317,"LICEO JUAN GOMEZ MILLAS","YERBAS BUENAS","LICEO JUAN GOMEZ MILLAS ,  YERBAS BUENAS",-71.5397687,-35.6176928
"2120",3318,"ESCUELA JORGE SALGADO PICA","YERBAS BUENAS","ESCUELA JORGE SALGADO PICA ,  YERBAS BUENAS",-71.5837328,-35.750077
"2121",3319,"ESCUELA ALFREDO NOGUERA PRIETO","VILLA ALEGRE","ESCUELA ALFREDO NOGUERA PRIETO ,  VILLA ALEGRE",-71.5802732,-35.6517709
"2122",3320,"ESCUELA BERNARDO OHIGGINS","YERBAS BUENAS","ESCUELA BERNARDO OHIGGINS ,  YERBAS BUENAS",-71.5910992,-35.747458
"2123",3321,"ESCUELA SANTA ELENA","YERBAS BUENAS","ESCUELA SANTA ELENA ,  YERBAS BUENAS",-71.5487817,-35.6994672
"2124",3322,"ESCUELA COIRONAL","YERBAS BUENAS","ESCUELA COIRONAL ,  YERBAS BUENAS",-71.6295384,-35.772049
"2125",3323,"ESCUELA LUIS AMBROSIO CONCHA","YERBAS BUENAS","ESCUELA LUIS AMBROSIO CONCHA ,  YERBAS BUENAS",-71.5761704,-35.7141634
"2126",3325,"ESCUELA PARTICULAR ARTURO PRAT","YERBAS BUENAS","ESCUELA PARTICULAR ARTURO PRAT ,  YERBAS BUENAS",-71.5223497,-35.7157188
"2127",3327,"ESCUELA AGRICOLA MARTA MARTINEZ CRUZ","YERBAS BUENAS","ESCUELA AGRICOLA MARTA MARTINEZ CRUZ ,  YERBAS BUENAS",-71.5779256,-35.7441029
"2128",3328,"LICEO CAPITAN IGNACIO CARRERA PINTO","COLBUN","LICEO CAPITAN IGNACIO CARRERA PINTO ,  COLBUN",-71.4007138,-35.7026636
"2129",3329,"ESCUELA MAULE SUR","COLBUN","ESCUELA MAULE SUR ,  COLBUN",-71.4019009,-35.6361711
"2130",3330,"ESCUELA LA FLORESTA","COLBUN","ESCUELA LA FLORESTA ,  COLBUN",-71.4825806,-35.7177036
"2131",3332,"ESCUELA ANDRES BELLO","COLBUN","ESCUELA ANDRES BELLO ,  COLBUN",-71.4986262,-35.7550305
"2132",3333,"ESCUELA CARLOS DEL CAMPO RIVERA","COLBUN","ESCUELA CARLOS DEL CAMPO RIVERA ,  COLBUN",-71.4146915,-35.699248
"2133",3334,"ESCUELA MONSENOR MANUEL LARRAIN E.","COLBUN","ESCUELA MONSENOR MANUEL LARRAIN E. ,  COLBUN",-71.8047751,-34.9732356
"2134",3335,"ESCUELA PANIMAVIDA","COLBUN","ESCUELA PANIMAVIDA ,  COLBUN",-71.4158358,-35.758829
"2135",3336,"ESCUELA RARI","COLBUN","ESCUELA RARI ,  COLBUN",-71.4178924,-35.7582321
"2136",3337,"ESCUELA AMALIA AMSTRONG DE TORRES","COLBUN","ESCUELA AMALIA AMSTRONG DE TORRES ,  COLBUN",-71.4373504,-35.8020383
"2137",3338,"ESCUELA KURT MOLLER BOCHERENS","COLBUN","ESCUELA KURT MOLLER BOCHERENS ,  COLBUN",-71.4146915,-35.699248
"2138",3340,"ESCUELA LA GUARDIA","COLBUN","ESCUELA LA GUARDIA ,  COLBUN",-71.4060021,-35.6948183
"2139",3344,"ESCUELA LOS BOLDOS","COLBUN","ESCUELA LOS BOLDOS ,  COLBUN",-71.4060021,-35.6948183
"2140",3345,"ESCUELA  LOMAS DE PUTAGAN","COLBUN","ESCUELA  LOMAS DE PUTAGAN ,  COLBUN",-71.4528398,-35.8247238
"2141",3346,"ESCUELA SANTA ELENA","COLBUN","ESCUELA SANTA ELENA ,  COLBUN",-71.438662,-35.7440537
"2142",3347,"ESCUELA PARTICULAR MARTA BRUNET","COLBUN","ESCUELA PARTICULAR MARTA BRUNET ,  COLBUN",-71.4045143,-35.6971773
"2143",3348,"LICEO ARTURO ALESSANDRI PALMA","LONGAVI","LICEO ARTURO ALESSANDRI PALMA ,  LONGAVI",-71.6875054,-35.9693145
"2144",3349,"ESCUELA JUAN DE LA CRUZ DOMINGUEZ G.","LONGAVI","ESCUELA JUAN DE LA CRUZ DOMINGUEZ G. ,  LONGAVI",-71.6867218,-35.9653724
"2145",3352,"ESCUELA ANSELMO DEL CARMEN TAPIA LOYOLA","LONGAVI","ESCUELA ANSELMO DEL CARMEN TAPIA LOYOLA ,  LONGAVI",-71.7348585,-35.8665061
"2146",3353,"ESCUELA ROBERTO OPAZO GALVEZ","LONGAVI","ESCUELA ROBERTO OPAZO GALVEZ ,  LONGAVI",-71.6867218,-35.9653724
"2147",3354,"ESCUELA ONOFRE VASQUEZ NORAMBUENA","LONGAVI","ESCUELA ONOFRE VASQUEZ NORAMBUENA ,  LONGAVI",-71.6223983,-35.9459991
"2148",3355,"ESCUELA GABRIELA MISTRAL","LONGAVI","ESCUELA GABRIELA MISTRAL ,  LONGAVI",-71.7131673,-35.9914902
"2149",3356,"ESCUELA CARDENAL JOSE MARIA CARO","LONGAVI","ESCUELA CARDENAL JOSE MARIA CARO ,  LONGAVI",-71.6207776,-36.0233372
"2150",3358,"ESCUELA JOSE MIGUEL CARRERA","LONGAVI","ESCUELA JOSE MIGUEL CARRERA ,  LONGAVI",-71.649442,-35.918982
"2151",3359,"LICEO LAURA URRUTIA BENAVENTE","LONGAVI","LICEO LAURA URRUTIA BENAVENTE ,  LONGAVI",-71.8394153,-36.1343631
"2152",3361,"ESCUELA FRANCISCO URRUTIA URRUTIA","LONGAVI","ESCUELA FRANCISCO URRUTIA URRUTIA ,  LONGAVI",-71.5680742,-36.0533146
"2153",3362,"ESCUELA GABRIEL BENAVENTE BENAVENTE","LONGAVI","ESCUELA GABRIEL BENAVENTE BENAVENTE ,  LONGAVI",-71.6513775,-36.0114727
"2154",3364,"ESCUELA LUIS PEREIRA INIGUEZ","LONGAVI","ESCUELA LUIS PEREIRA INIGUEZ ,  LONGAVI",-71.6876473,-35.9634456
"2155",3365,"ESCUELA MARIA AMBROSIA TAPIA MENDEZ","LONGAVI","ESCUELA MARIA AMBROSIA TAPIA MENDEZ ,  LONGAVI",-71.762095,-35.901856
"2156",3366,"ESCUELA CARLOS MONTERO JARAMILLO","LONGAVI","ESCUELA CARLOS MONTERO JARAMILLO ,  LONGAVI",-71.6876473,-35.9634456
"2157",3367,"ESCUELA DOMINGA CUELLAR IBANEZ","LONGAVI","ESCUELA DOMINGA CUELLAR IBANEZ ,  LONGAVI",-71.6056595,-35.8497167
"2158",3368,"ESCUELA JUAN SEGUNDO MUNOZ BRIONES","LONGAVI","ESCUELA JUAN SEGUNDO MUNOZ BRIONES ,  LONGAVI",-71.6867218,-35.9653724
"2159",3369,"ESCUELA ROBERTO MUNOZ VALDES","LONGAVI","ESCUELA ROBERTO MUNOZ VALDES ,  LONGAVI",-71.7348585,-35.8665061
"2160",3371,"ESCUELA PAULA JARAQUEMADA","LONGAVI","ESCUELA PAULA JARAQUEMADA ,  LONGAVI",-71.6876473,-35.9634456
"2161",3373,"ESCUELA EL CARMEN","LONGAVI","ESCUELA EL CARMEN ,  LONGAVI",-71.582834,-36.09396
"2162",3375,"ESCUELA CARLOS CONDELL","LONGAVI","ESCUELA CARLOS CONDELL ,  LONGAVI",-71.6668932,-36.0906457
"2163",3376,"ESCUELA MARCELA PAZ","LONGAVI","ESCUELA MARCELA PAZ ,  LONGAVI",-71.5973995,-35.8508713
"2164",3377,"ESCUELA MANUEL ROZAS ARISTIA","LONGAVI","ESCUELA MANUEL ROZAS ARISTIA ,  LONGAVI",-71.6840986,-35.9664786
"2165",3378,"ESCUELA SOFIA VASQUEZ REBOLLEDO","LONGAVI","ESCUELA SOFIA VASQUEZ REBOLLEDO ,  LONGAVI",-71.6831251,-35.9636265
"2166",3381,"ESCUELA ANGEL CRUCHAGA SANTA MARIA","LONGAVI","ESCUELA ANGEL CRUCHAGA SANTA MARIA ,  LONGAVI",-71.6876473,-35.9634456
"2167",3382,"ESCUELA PEDRO ALESSANDRI VARGAS","LONGAVI","ESCUELA PEDRO ALESSANDRI VARGAS ,  LONGAVI",-71.6876473,-35.9634456
"2168",3383,"ESCUELA SANTIAGO BUERAS AVARIA","LONGAVI","ESCUELA SANTIAGO BUERAS AVARIA ,  LONGAVI",-70.7517329,-33.5052338
"2169",3384,"ESCUELA RAMBERTO CARRERA MARTINEZ","LONGAVI","ESCUELA RAMBERTO CARRERA MARTINEZ ,  LONGAVI",-71.6876473,-35.9634456
"2170",3385,"ESCUELA PARTICULAR NRO 9 LOS CERRILLOS","LONGAVI","ESCUELA PARTICULAR NRO 9 LOS CERRILLOS ,  LONGAVI",-70.7098735,-33.5010107
"2171",3387,"LICEO FEDERICO HEISE MARTI","PARRAL","LICEO FEDERICO HEISE MARTI ,  PARRAL",-71.8218033,-36.1425277
"2172",3389,"ESCUELA SANTIAGO URRUTIA BENAVENTE","PARRAL","ESCUELA SANTIAGO URRUTIA BENAVENTE ,  PARRAL",-71.8394153,-36.1343631
"2173",3390,"ESCUELA LUIS ARMANDO GOMEZ MUNOZ","PARRAL","ESCUELA LUIS ARMANDO GOMEZ MUNOZ ,  PARRAL",-71.8229662,-36.1491704
"2174",3393,"ESCUELA ARRAU MENDEZ","PARRAL","ESCUELA ARRAU MENDEZ ,  PARRAL",-71.8371866,-36.1439413
"2175",3395,"ESCUELA NIDER ORREGO QUEVEDO","PARRAL","ESCUELA NIDER ORREGO QUEVEDO ,  PARRAL",-71.826812,-36.143193
"2176",3396,"ESCUELA JUANITA ZUNIGA FUENTES","PARRAL","ESCUELA JUANITA ZUNIGA FUENTES ,  PARRAL",-71.8227528,-36.1406484
"2177",3398,"ESCUELA JOSE MATTA CALLEJON","PARRAL","ESCUELA JOSE MATTA CALLEJON ,  PARRAL",-71.8198311,-36.1333495
"2178",3400,"COLEGIO ALBERTO MOLINA CASTILLO","PARRAL","COLEGIO ALBERTO MOLINA CASTILLO ,  PARRAL",-71.8105364,-36.1284675
"2179",3401,"ESCUELA EL LIBERTADOR","PARRAL","ESCUELA EL LIBERTADOR ,  PARRAL",-105.6756266,26.9292889
"2180",3402,"ESCUELA FRANCISCO PEREZ LAVIN","PARRAL","ESCUELA FRANCISCO PEREZ LAVIN ,  PARRAL",-71.8677383,-36.0907833
"2181",3403,"ESCUELA MANUEL MEJIAS MILLAR","PARRAL","ESCUELA MANUEL MEJIAS MILLAR ,  PARRAL",-105.6725769,26.9240772
"2182",3404,"ESCUELA IGNACIO URRUTIA DE LA SOTTA","PARRAL","ESCUELA IGNACIO URRUTIA DE LA SOTTA ,  PARRAL",-71.8227528,-36.1406484
"2183",3405,"ESCUELA ARMANDO GUZMAN MORALES","PARRAL","ESCUELA ARMANDO GUZMAN MORALES ,  PARRAL",-105.6725769,26.9240772
"2184",3406,"ESCUELA CARLOS ZINIGA FUENTES","PARRAL","ESCUELA CARLOS ZINIGA FUENTES ,  PARRAL",-84.1799675,39.7393
"2185",3408,"ESCUELA FRANCISCO MAUREIRA","PARRAL","ESCUELA FRANCISCO MAUREIRA ,  PARRAL",-71.8087267,-36.2363552
"2186",3411,"ESC.HORACIO VILLABLANCA HERNANDEZ","PARRAL","ESC.HORACIO VILLABLANCA HERNANDEZ ,  PARRAL",-71.8227528,-36.1406484
"2187",3413,"ESCUELA VILLA REINA","PARRAL","ESCUELA VILLA REINA ,  PARRAL",-105.7090337,26.9413541
"2188",3415,"ESCUELA PERQUILAUQUEN SANTA MARIA","PARRAL","ESCUELA PERQUILAUQUEN SANTA MARIA ,  PARRAL",-71.8330156,-36.1621598
"2189",3417,"ESCUELA SOLANO CASTILLO TAPIA","PARRAL","ESCUELA SOLANO CASTILLO TAPIA ,  PARRAL",-106.1080613,28.5866977
"2190",3418,"ESCUELA RAFAEL RETAMAL LOPEZ","PARRAL","ESCUELA RAFAEL RETAMAL LOPEZ ,  PARRAL",-84.1799675,39.7393
"2191",3419,"ESCUELA EL CIENAGO","PARRAL","ESCUELA EL CIENAGO ,  PARRAL",-71.8227528,-36.1406484
"2192",3420,"ESCUELA UNICAVEN","PARRAL","ESCUELA UNICAVEN ,  PARRAL",-72.0794062,-36.077205
"2193",3421,"ESCUELA JUAN BULNES ALDUNATE","PARRAL","ESCUELA JUAN BULNES ALDUNATE ,  PARRAL",-84.1799675,39.7393
"2194",3429,"ESCUELA LA FORTUNA","PARRAL","ESCUELA LA FORTUNA ,  PARRAL",-105.706288,26.9371289
"2195",3430,"INSTITUTO PARRAL","PARRAL","INSTITUTO PARRAL ,  PARRAL",-71.8223869,-36.1326352
"2196",3431,"COLEGIO SAN JOSE","PARRAL","COLEGIO SAN JOSE ,  PARRAL",-71.825911,-36.1375214
"2197",3432,"COLEGIO PARTICULAR PROVIDENCIA","PARRAL","COLEGIO PARTICULAR PROVIDENCIA ,  PARRAL",-71.8250554,-36.1444085
"2198",3433,"COLEGIO CONCEPCION  DE PARRAL","PARRAL","COLEGIO CONCEPCION  DE PARRAL ,  PARRAL",-71.8330156,-36.1621598
"2199",3434,"LICEO GUILLERMO MARIN LARRAIN","RETIRO","LICEO GUILLERMO MARIN LARRAIN ,  RETIRO",-71.763507,-36.0547225
"2200",3435,"ESCUELA MANUEL MONTT","RETIRO","ESCUELA MANUEL MONTT ,  RETIRO",-71.7629799,-36.0547816
"2201",3436,"ESCUELA COPIHUE","RETIRO","ESCUELA COPIHUE ,  RETIRO",-71.80101,-36.09094
"2202",3437,"ESCUELA RAMON BARROS LUCO","RETIRO","ESCUELA RAMON BARROS LUCO ,  RETIRO",-71.7728337,-35.9794577
